Arenas,Artist,Aspects,BackArt,BackText,Cost,DoubleSided,EpicAction,FoilPrice,FrontArt,FrontText,HP,Keywords,LowFoilPrice,LowPrice,MarketPrice,Name,Number,Power,Rarity,Set,Subtitle,Traits,Type,Unique,VariantType
"[""Space""]",Francois Cannels,"[""Aggression"", ""Villainy""]",,,8,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/143.png,"You assign all indirect damage you deal to opponents. 
When Played: Deal 4 indirect damage to each opponent.",6,,,7.29,7.96,Devastator,143,9,Legendary,JTL,Hunting the Rebellion,"[""IMPERIAL"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,True,Normal
,Ario Murti,"[""Aggression"", ""Villainy""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/144.png,Deal damage to a non-leader unit equal to 1 less than its remaining HP.,,,,1.25,1.33,No Disintegrations,144,,Special,JTL,,"[""PLAN""]",Event,False,Normal
"[""Ground""]",Arthur Mougne,"[""Aggression"", ""Heroism""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/145.png,"Piloting [C=1 Aggression Heroism] (You may play this as an upgrade on a friendly vehicle without a pilot.) 
When played as an upgrade: You may pay 2. If you do, ready a Resistance unit.",4,"[""Piloting""]",,0.03,0.12,BB-8,145,1,Uncommon,JTL,Happy Beeps,"[""RESISTANCE"", ""DROID"", ""PILOT""]",Unit,True,Normal
"[""Ground""]",Benjamin Paulus,"[""Aggression"", ""Heroism""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/146.png,Action [Exhaust]: Attack with a Fighter unit. it gets +2/+0 for this attack.,4,,,0.02,0.07,Massassi Tactical Officer,146,0,Common,JTL,,"[""REBEL""]",Unit,False,Normal
"[""Space""]",Amélie Hutt,"[""Aggression"", ""Heroism""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/147.png,"While this unit is upgraded, it gets +1/+0. 
On Attack: If you control Poe Dameron (as a unit, upgrade, or leader), you may deal 1 damage to a unit.",3,,,0.75,1.08,Black One,147,2,Rare,JTL,Straight At Them,"[""RESISTANCE"", ""VEHICLE"", ""FIGHTER""]",Unit,True,Normal
"[""Ground""]",Aitor Prieto,"[""Aggression"", ""Heroism""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/148.png,"Piloting [C=2 Aggression Heroism] (You may play this as an upgrade on a friendly Vehicle without a Pilot.)
When played as an upgrade: You may defeat an upgrade that costs 2 or less.",2,"[""Piloting""]",,0.03,0.10,Frisk,148,3,Uncommon,JTL,Vanguard Loudmouth,"[""NEW REPUBLIC"", ""PILOT""]",Unit,True,Normal
"[""Space""]",Robert Bonchune,"[""Aggression"", ""Heroism""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/149.png,On Attack: Deal 3 indirect damage to the defending player. (They assign 3 unpreventable damage among their base and units.),3,,,0.05,0.13,Red Squadron Y-Wing,149,1,Common,JTL,,"[""REBEL"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Ground""]",Gabriel Gomez Almenzar,"[""Aggression"", ""Heroism""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/150.png,"Piloting [C=1 Aggression Heroism] (You may play this as an upgrade on a friendly Vehicle without a Pilot.) 
If attached unit is a Fighter, it gains Overwhelm.
If attached unit is a Transport, it gets +0/+1.
If attached unit is a Speeder, it gains Grit.",4,"[""Grit"", ""Overwhelm"", ""Piloting""]",,0.07,0.15,Biggs Darklighter,150,3,Uncommon,JTL,They'll Never Stop Us,"[""REBEL"", ""PILOT""]",Unit,True,Normal
"[""Space""]",Amad Mir,"[""Aggression"", ""Heroism""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/151.png,On Attack: You may deal 2 damage to a damaged unit.,4,,,0.23,0.36,Red Five,151,3,Uncommon,JTL,Running the Trench,"[""REBEL"", ""VEHICLE"", ""FIGHTER""]",Unit,True,Normal
"[""Space""]",Amad Mir,"[""Aggression"", ""Heroism""]",,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/152.png,"On Attack: Deal indirect damage equal to this unit's power to the defending player. If a base is damaged this way, draw a card. (That player assigns that much unpreventable damage among their base and units.)",5,,,0.05,0.43,Tactical Heavy Bomber,152,3,Rare,JTL,,"[""RESISTANCE"", ""VEHICLE"", ""TRANSPORT""]",Unit,False,Normal
"[""Space""]",Kyle Petchock,"[""Aggression"", ""Heroism""]",,,6,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/153.png,When Played: You may deal damage to a unit equal to the number of cards in your hand.,7,,,0.03,0.11,Rebellious Hammerhead,153,5,Common,JTL,,"[""REBEL"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,False,Normal
"[""Space""]",Sebastian Guidobono,"[""Aggression"", ""Heroism""]",,,9,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/154.png,"Overwhelm 
When Played/When Defeated: Choose a player. They discard a card from their hand. Then, if they have more cards in their hand than you, they discard a card from their hand.",9,"[""Overwhelm""]",,0.10,0.30,Profundity,154,8,Legendary,JTL,We Fight!,"[""REBEL"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,True,Normal
,Reno,"[""Aggression"", ""Heroism""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/155.png,"An opponent creates 2 TIE Fighter tokens and readies them. Then, play a Vehicle unit from your hand. It costs 3 less.",,,,0.17,0.39,They Hate That Ship,155,,Rare,JTL,,"[""INNATE""]",Event,False,Normal
,Ignacio Bazan Lazcano,"[""Aggression"", ""Heroism""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/156.png,"Attack with a Fighter unit. For this attack, it gets +4/+0 and gains: ""On Attack: Discard 2 cards from the defending player's deck. Deal unpreventable damage equal to the difference in the discarded cards' costs to this unit.""",,,,0.70,1.02,Trench Run,156,,Rare,JTL,,"[""GAMBIT""]",Event,False,Normal
"[""Space""]",Space Goose,"[""Aggression"", ""Aggression""]",,,6,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/157.png,On Attack: Ready this unit. Use this ability only once each round.,6,,,0.15,0.30,Relentless Firespray,157,4,Rare,JTL,,"[""UNDERWORLD"", ""VEHICLE"", ""TRANSPORT""]",Unit,False,Normal
"[""Space""]",Thomas Wievegg,"[""Aggression""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/158.png,"When Played: If you control no other Fighter units, deal 1 damage to this unit.",2,,,0.03,0.08,Crackshot V-Wing,158,2,Common,JTL,,"[""REPUBLIC"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Ground""]",Omercan Cirit,"[""Aggression""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/159.png,Piloting [C=2 Aggression] (You may play this as an upgrade on a friendly Vehicle without a Pilot.),1,"[""Piloting""]",,0.02,0.09,Determined Recruit,159,3,Common,JTL,,"[""RESISTANCE"", ""PILOT""]",Unit,False,Normal
"[""Space""]",Eric Hibbeler,"[""Aggression""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/160.png,On Attack: You may give a ground unit +2/+0 for this phase.,2,,,0.02,0.08,Supporting Eta-2,160,2,Common,JTL,,"[""REPUBLIC"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Ground""]",Afif Khaled,"[""Aggression""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/161.png,"Each friendly Vehicle unit gets +1/+0 and gains Overwhelm. (While attacking an enemy unit, deal excess damage to the opponent's base.)",5,"[""Overwhelm""]",,0.03,0.12,Captain Tarkin,161,2,Uncommon,JTL,Full Forward Assault,"[""REPUBLIC"", ""OFFICIAL""]",Unit,True,Normal
"[""Space""]",Eslam Aboshady,"[""Aggression""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/162.png,When Defeated: Deal 3 indirect damage to a player. (They assign 3 unpreventable damage among their base and units.),2,,,0.08,0.16,Droid Missile Platform,162,4,Common,JTL,,"[""SEPARATIST"", ""DROID"", ""VEHICLE"", ""TRANSPORT""]",Unit,False,Normal
"[""Ground""]",Christian Papazoglakis,"[""Aggression""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/163.png,"This unit costs 1 less to play for each damaged ground unit.
Overwhelm (When attacking an enemy unit, deal excess damage to the opponent's base.)",4,"[""Overwhelm""]",,0.03,0.07,AT-DP Occupier,163,3,Common,JTL,,"[""IMPERIAL"", ""VEHICLE"", ""WALKER""]",Unit,False,Normal
"[""Ground""]",Gabriel Gomez Almenzar,"[""Aggression""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/164.png,"When Played: If an opponent controls more resources than you, you may put the top card of your deck into play as a resource.",4,,,0.10,0.35,Cham Syndulla,164,5,Uncommon,JTL,Rallying Ryloth,"[""REBEL"", ""TWI'LEK""]",Unit,True,Normal
"[""Space""]",Timo Peter,"[""Aggression""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/165.png,Indirect damage you deal to opponents is increased by 1.,6,,,0.03,0.11,Hunting Aggressor,165,3,Uncommon,JTL,,"[""UNDERWORLD"", ""VEHICLE"", ""TRANSPORT""]",Unit,False,Normal
"[""Space""]",Amad Mir,"[""Aggression""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/166.png,"Saboteur (When this unit attacks, ignore Sentinel and defeat the defender's Shields.)",4,"[""Saboteur""]",,0.01,0.06,Orbiting K-Wing,166,4,Common,JTL,,"[""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Ground""]",Christian Papazoglakis,"[""Aggression""]",,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/167.png,Grit (This unit gets +1/+0 for each damage on it.),4,"[""Grit""]",,0.01,0.06,Occupier Siege Tank,167,5,Common,JTL,,"[""IMPERIAL"", ""VEHICLE"", ""TANK""]",Unit,False,Normal
"[""Ground""]",Sebastián Guidobono,"[""Aggression""]",,,6,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/168.png,"Saboteur (When this unit attacks, ignore Sentinel and defeat the defender's Shields.)
On Attack: You may defeat an upgrade.",5,"[""Saboteur""]",,0.01,0.05,Insurgent Saboteurs,168,6,Common,JTL,,"[""REBEL"", ""TROOPER""]",Unit,False,Normal
"[""Space""]",Eric Hibbeler,"[""Aggression""]",,,6,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/169.png,When a friendly unit is defeated: You may use all of its “When Defeated” abilities again.,7,,,0.40,0.64,Shadow Caster,169,4,Legendary,JTL,Just Business,"[""UNDERWORLD"", ""VEHICLE"", ""TRANSPORT""]",Unit,True,Normal
"[""Ground""]",Jake Parker,"[""Aggression""]",,,6,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/170.png,"This unit gets +1/+0 for each damaged unit.
When Played: Deal 1 damage to each of any number of units.",7,,,0.15,0.23,War Juggernaut,170,3,Uncommon,JTL,,"[""REPUBLIC"", ""VEHICLE"", ""TANK""]",Unit,False,Normal
,Fernando Correa,"[""Aggression""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/171.png,Attached unit gains: “You assign all indirect damage dealt by this unit.”,,,,0.20,0.33,Targeting Computer,171,,Rare,JTL,,"[""ITEM"", ""MODIFICATION""]",Upgrade,False,Normal
,JB Casacop,"[""Aggression""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/172.png,"Attach to a Vehicle unit.
Attached unit gains: “On Attack: Deal 1 damage to each of up to 2 units in this arena.”",,,,0.01,0.09,Twin Laser Turret,172,,Common,JTL,,"[""MODIFICATION"", ""WEAPON""]",Upgrade,False,Normal
,Aitor Prieto,"[""Aggression""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/173.png,"Choose a friendly unit and an enemy unit in the same arena. If you do, deal 3 damage to each of them.",,,,0.02,0.06,Fight Fire With Fire,173,,Common,JTL,,"[""GAMBIT""]",Event,False,Normal
,JB Casacop,"[""Aggression""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/174.png,"Choose a friendly unit. For each of its “On Attack” abilities, deal 2 damage to a different enemy unit. Then, attack with the chosen unit.",,,,0.20,0.41,Hotshot Maneuver,174,,Rare,JTL,,"[""TACTIC""]",Event,False,Normal
,Sebastián Guidobono,"[""Aggression""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/175.png,"Defeat a non-leader upgrade attached to a unit. If you do, deal 1 damage to that unit.",,,,0.03,0.08,System Shock,175,,Common,JTL,,"[""TACTIC""]",Event,False,Normal
,Amélie Hutt,"[""Aggression""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/176.png,"Deal 3 damage to a space unit. If that unit is defeated this way, you may deal 2 damage to a base.",,,,0.03,0.09,Shoot Down,176,,Common,JTL,,"[""TACTIC""]",Event,False,Normal
,Reno,"[""Aggression""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/177.png,"Attack with a Vehicle unit. For this attack, it gets +2/+0 and gains: ""When this unit deals damage to a base: Draw a card.""",,,,0.07,0.19,Stay on Target,177,,Uncommon,JTL,,"[""TACTIC""]",Event,False,Normal
,Ario Murti,"[""Aggression""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/178.png,"If no player has taken the initiative this phase, you may ready an enemy unit. If you do, ready a friendly unit in the same arena.",,,,0.02,0.06,Face Off,178,,Uncommon,JTL,,"[""TACTIC""]",Event,False,Normal
,Jake Parker,"[""Aggression""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/179.png,Ready a Fighter or Transport unit with 6 or less power.,,,,0.03,0.07,Koiogran Turn,179,,Common,JTL,,"[""TACTIC""]",Event,False,Normal
,Sebastián Guidobono,"[""Aggression""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/180.png,Defeat all Shield tokens on a unit. Deal 3 damage to that unit.,,,,0.03,0.07,Piercing Shot,180,,Common,JTL,,"[""TACTIC""]",Event,False,Normal
,Ignacio Bazan Lazcano,"[""Aggression""]",,,6,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/181.png,"Deal 8 indirect damage to a player. If you control a Capital Ship unit, deal 12 indirect damage instead.",,,,16.69,17.05,Planetary Bombardment,181,,Legendary,JTL,,"[""TACTIC""]",Event,False,Normal
"[""Space""]",EJ Dela Cruz,"[""Cunning"", ""Villainy""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/182.png,This unit doesn't ready during the regroup phase unless its power is 4 or more.,3,,,0.10,0.20,Rampart,182,3,Rare,JTL,Enjoy the Exit,"[""UNDERWORLD"", ""VEHICLE"", ""TRANSPORT""]",Unit,True,Normal
"[""Space""]",Kyle Petchock,"[""Cunning"", ""Villainy""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/183.png,When Defeated: Deal 2 indirect damage to a player. (They assign 2 unpreventable damage among their base and units.),3,,,0.01,0.09,Zygerrian Starhopper,183,2,Common,JTL,,"[""UNDERWORLD"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Space""]",Space Goose,"[""Cunning"", ""Villainy""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/184.png,Sentinel (Units in this arena can't attack your non-Sentinel units or your base.),4,"[""Sentinel""]",,0.03,0.08,Contracted Jumpmaster,184,2,Common,JTL,,"[""UNDERWORLD"", ""VEHICLE"", ""TRANSPORT""]",Unit,False,Normal
"[""Space""]",Amad Mir,"[""Cunning"", ""Villainy""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/185.png,"While attacking an exhausted unit that didn't enter play this phase, this unit deals combat damage before the defender.",3,,,0.93,1.25,Hound's Tooth,185,4,Special,JTL,Reliable and Deadly,"[""UNDERWORLD"", ""VEHICLE"", ""TRANSPORT""]",Unit,True,Normal
"[""Space""]",Aarnoud De Rycker,"[""Cunning"", ""Villainy""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/186.png,"On Attack: If you played a Bounty Hunter or Pilot card this phase, you may draw a card.",4,,,0.03,0.13,Mist Hunter,186,3,Uncommon,JTL,The Findsman's Pursuit,"[""UNDERWORLD"", ""VEHICLE"", ""TRANSPORT""]",Unit,True,Normal
"[""Ground""]",Gabriel Gomez Almenzar,"[""Cunning"", ""Villainy""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/187.png,"On Attack: Exhaust the defender and deal 1 damage to it (if it's a unit).
Piloting [C=2 Cunning Villainy]
Attached unit gains: ""On Attack: Exhaust the defender and deal 1 damage to it (if it's a unit).""",4,"[""Piloting""]",,0.39,0.59,Bossk,187,4,Special,JTL,Hunt By Instinct,"[""UNDERWORLD"", ""BOUNTY HUNTER"", ""PILOT""]",Unit,True,Normal
"[""Ground""]",Afif Khaled,"[""Cunning"", ""Villainy""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/188.png,When this unit deals combat damage to an opponent's base: Each unit that opponent plays this phase costs 1 more.,4,,,0.15,0.38,Moff Gideon,188,5,Rare,JTL,I Know Everything,"[""IMPERIAL"", ""OFFICIAL""]",Unit,True,Normal
"[""Ground""]",Sebastián Guidobono,"[""Cunning"", ""Villainy""]",,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/189.png,"Shielded
Piloting [C=2 Cunning Villainy]
When played as an upgrade: You may deal 1 damage to a unit. If attached unit is a Transport, you may deal 2 damage instead.",4,"[""Piloting"", ""Shielded""]",,0.24,0.42,Boba Fett,189,5,Rare,JTL,Feared Bounty Hunter,"[""UNDERWORLD"", ""BOUNTY HUNTER"", ""PILOT""]",Unit,True,Normal
"[""Space""]",French Carlomagno,"[""Cunning"", ""Villainy""]",,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/190.png,"Shielded (When you play this unit, give a Shield token to it.)",6,"[""Shielded""]",,0.01,0.05,Techno Union Transport,190,4,Common,JTL,,"[""SEPARATIST"", ""VEHICLE"", ""TRANSPORT""]",Unit,False,Normal
"[""Space""]",Afif Khaled,"[""Cunning"", ""Villainy""]",,,6,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/191.png,"If you control a unique Separatist card, this unit costs 1 less to play. 
When you deploy a leader: You may return a non-leader unit that costs 3 or less to its owner's hand.",6,,,0.20,0.40,Invincible,191,6,Legendary,JTL,Naval Adversary,"[""SEPARATIST"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,True,Normal
,Eric Hibbeler,"[""Cunning"", ""Villainy""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/192.png,When attached unit readies: Exhaust it unless its controller pays 2.,,,,0.03,0.10,In Debt to Crimson Dawn,192,,Uncommon,JTL,,"[""CONDITION""]",Upgrade,False,Normal
,Kyle Petchock,"[""Cunning"", ""Villainy""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/193.png,Attack with a Vehicle unit. Prevent all damage that would be dealt to it during this attack.,,,,0.04,0.12,I Have You Now,193,,Uncommon,JTL,,"[""TACTIC""]",Event,False,Normal
,Benjamin Paulus,"[""Cunning"", ""Villainy""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/194.png,"Exhaust a unit and give it –2/–0 for this phase. Then, if it has 0 power and isn't a leader, you may return it to its owner's hand.",,,,0.01,0.09,Heartless Tactics,194,,Uncommon,JTL,,"[""TACTIC""]",Event,False,Normal
,Sebastián Guidobono,"[""Cunning"", ""Villainy""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/195.png,"Exhaust an enemy unit. If you do, ready a friendly unit in the same arena with power equal to or less than that enemy unit.",,,,0.12,0.26,Cat and Mouse,195,,Rare,JTL,,"[""TACTIC""]",Event,False,Normal
"[""Ground""]",Benjamin Paulus,"[""Cunning"", ""Heroism""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/196.png,Piloting [C=1 Cunning Heroism] (You may play this as an upgrade on a friendly Vehicle without a Pilot.),1,"[""Piloting""]",,0.02,0.07,Dagger Squadron Pilot,196,2,Common,JTL,,"[""REBEL"", ""PILOT""]",Unit,False,Normal
"[""Ground""]",Tatsiana Maksimuk,"[""Cunning"", ""Heroism""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/197.png,"Piloting [C=2 Cunning Heroism] (You may play this as an upgrade on a friendly Vehicle without a Pilot.) 
When attached unit completes an attack (and survives): You may return this upgrade to its owner's hand.",3,"[""Piloting""]",,0.03,0.13,Anakin Skywalker,197,2,Uncommon,JTL,I'll Try Spinning,"[""FORCE"", ""FRINGE"", ""PILOT""]",Unit,True,Normal
"[""Space""]",Amad Mir,"[""Cunning"", ""Heroism""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/198.png,"Ambush (When you play this unit, it may attack an enemy unit.) 
When the regroup phase starts: Deal 1 damage to this unit.",3,"[""Ambush""]",,0.05,0.15,Fireball,198,3,Uncommon,JTL,An Explosion With Wings,"[""RESISTANCE"", ""VEHICLE"", ""FIGHTER""]",Unit,True,Normal
"[""Space""]",Francois Cannels,"[""Cunning"", ""Heroism""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/199.png,"When Played: If another player controls 3 or more exhausted units, give a Shield token to a unit.",3,,,0.02,0.08,Blade Squadron B-Wing,199,3,Common,JTL,,"[""REBEL"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Space""]",Reno,"[""Cunning"", ""Heroism""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/200.png,"On Attack: Discard a card from your deck. If it has an odd cost, you may give an Experience token to another unit.",4,,,0.44,0.52,Shuttle Tydirium,200,2,Special,JTL,Fly Casual,"[""REBEL"", ""VEHICLE"", ""TRANSPORT""]",Unit,True,Normal
"[""Ground""]",David Buisan,"[""Cunning"", ""Heroism""]",,,4,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/201.png,"When Played: An opponent discards a card from their hand. If it's a unit, you may exhaust a unit.",5,,,1.21,1.78,Ahsoka Tano,201,3,Rare,JTL,Chasing Whispers,"[""FRINGE"", ""FORCE""]",Unit,True,Normal
"[""Space""]",Timo Peter,"[""Cunning"", ""Heroism""]",,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/202.png,When you play an upgrade on this unit: You may attack with this unit. It gets +1/+0 for this attack.,6,,,0.03,0.12,Black Squadron Scout Wing,202,4,Common,JTL,,"[""RESISTANCE"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Ground""]",Eric Hibbeler,"[""Cunning"", ""Heroism""]",,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/203.png,"Ambush
Piloting [C=2 Cunning Heroism] 
When played as an upgrade: You may attack with attached unit. If it's the Millennium Falcon, it deals its combat damage before the defender.",5,"[""Ambush"", ""Piloting""]",,6.00,6.17,Han Solo,203,4,Legendary,JTL,Has His Moments,"[""REBEL"", ""PILOT""]",Unit,True,Normal
"[""Space""]",Francois Cannels,"[""Cunning"", ""Heroism""]",,,9,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/204.png,"If an opponent controls 3 or more space units, this unit costs 3 less to play. 
Ambush",8,"[""Ambush""]",,0.25,0.55,Home One,204,7,Legendary,JTL,On My Mark,"[""REBEL"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,True,Normal
,EJ Dela Cruz,"[""Cunning"", ""Heroism""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/205.png,"Put another card in a discard pile on the bottom of its owner's deck. If you do, create an X-Wing token.",,,,0.03,0.08,Commence Patrol,205,,Uncommon,JTL,,"[""TACTIC""]",Event,False,Normal
,Amélie Hutt,"[""Cunning"", ""Heroism""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/206.png,Ready a Vehicle unit. It can't attack bases for this phase.,,,,0.03,0.07,Fly Casual,206,,Uncommon,JTL,,"[""TRICK""]",Event,False,Normal
,Denis Medri,"[""Cunning"", ""Heroism""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/207.png,Look at an opponent's hand and discard an event from it.,,,,0.79,1.06,Jam Communications,207,,Rare,JTL,,"[""TRICK""]",Event,False,Normal
,Johnny Morrow,"[""Cunning"", ""Heroism""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/208.png,Discard 3 cards from an opponent's deck and 3 cards from your deck. Deal damage to a unit equal to the number of cards with an odd cost discarded this way.,,,,0.70,0.93,Never Tell Me the Odds,208,,Special,JTL,,"[""GAMBIT""]",Event,False,Normal
,Aitor Prieto,"[""Cunning"", ""Heroism""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/209.png,"If an opponent controls more space units than you, ready each space unit you control.",,,,0.04,0.15,It's a Trap,209,,Rare,JTL,,"[""GAMBIT""]",Event,False,Normal
"[""Ground""]",Omercan Cirit,"[""Cunning"", ""Cunning""]",,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/210.png,"When played as a unit: Exhaust up to 2 ground units.
Piloting [C=2 Cunning] 
When played as an upgrade: Exhaust an enemy unit in this arena.",6,"[""Piloting""]",,0.07,0.18,The Mandalorian,210,5,Uncommon,JTL,Weathered Pilot,"[""MANDALORIAN"", ""BOUNTY HUNTER"", ""PILOT""]",Unit,True,Normal
"[""Ground""]",Aitor Prieto,"[""Cunning""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/211.png,"Raid 1 (This unit gets +1/+0 while attacking.)
Piloting [C=1 Cunning] (You may play this as an upgrade on a friendly Vehicle without a Pilot.)
Attached unit gains: Raid 1.",1,"[""Piloting"", ""Raid""]",,0.03,0.08,Independent Smuggler,211,1,Common,JTL,,"[""UNDERWORLD"", ""PILOT""]",Unit,False,Normal
"[""Space""]",Fernando Correa,"[""Cunning""]",,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/212.png,,3,,,0.02,0.12,Republic Y-Wing,212,1,Common,JTL,,"[""REPUBLIC"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Ground""]",Benjamin Paulus,"[""Cunning""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/213.png,When played as a unit: You may attach this unit as an upgrade to an enemy Vehicle unit without a Pilot on it.,2,,,0.20,0.37,Sidon Ithano,213,2,Rare,JTL,The Crimson Corsair,"[""UNDERWORLD"", ""PILOT""]",Unit,True,Normal
"[""Ground""]",Joshua Carson,"[""Cunning""]",,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/214.png,"Ambush (When you play this unit, it may attack an enemy unit.)",3,"[""Ambush""]",,0.03,0.08,X-34 Landspeeder,214,2,Common,JTL,,"[""FRINGE"", ""VEHICLE"", ""SPEEDER""]",Unit,False,Normal
"[""Ground""]",Eric Hibbeler,"[""Cunning""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/215.png,"Piloting [C=2 Cunning] (You may play this as an upgrade on a friendly Vehicle without a Pilot.) 
When played as an upgrade: Discard 2 cards from your deck. Return each of those cards with an odd cost to your hand.",4,"[""Piloting""]",,0.03,0.09,BoShek,215,3,Uncommon,JTL,Charismatic Smuggler,"[""FRINGE"", ""PILOT""]",Unit,True,Normal
"[""Ground""]",Marc Escachx,"[""Cunning""]",,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/216.png,"Ambush (When you play this unit, it may attack an enemy unit.) 
When the regroup phase starts: Defeat this unit.",4,"[""Ambush""]",,0.03,0.14,Contracted Hunter,216,4,Uncommon,JTL,,"[""UNDERWORLD"", ""BOUNTY HUNTER""]",Unit,False,Normal
